date,year,month,int,oel,cot,mis,ora,rap
1922-01-19,1922,1,0,,0,,,
1922-01-18,1922,1,152,,8,,,
1922-01-17,1922,1,51,,5,,,
1922-01-16,1922,1,0,,0,,,
1922-01-15,1922,1,0,,0,,,
1922-01-14,1922,1,0,,0,,,
1922-01-13,1922,1,0,,5,,,
1922-01-12,1922,1,0,,0,,,
1922-01-11,1922,1,0,,0,,,
1922-01-10,1922,1,0,,0,,,
1922-01-09,1922,1,0,,0,,,
1922-01-08,1922,1,0,,0,,,
1922-01-07,1922,1,0,,0,,,
1922-01-06,1922,1,0,,0,,,
1922-01-05,1922,1,0,,0,,,
1922-01-04,1922,1,51,,36,,,
1922-01-03,1922,1,0,,163,,,
1922-01-02,1922,1,0,,0,,,
1922-01-01,1922,1,0,,0,,,
1921-12-31,1921,12,0,,0,,,
1921-12-30,1921,12,0,,0,,,
1921-12-29,1921,12,0,,0,,,
1921-12-28,1921,12,51,,0,,,
1921-12-27,1921,12,0,,0,,,
1921-12-26,1921,12,0,,0,,,
1921-12-25,1921,12,0,,0,,,
1921-12-24,1921,12,102,,0,,,
1921-12-23,1921,12,0,,15,,,
1921-12-22,1921,12,0,,0,,,
1921-12-21,1921,12,0,,0,,,
1921-12-20,1921,12,0,,25,,,
1921-12-19,1921,12,0,,5,,,
1921-12-18,1921,12,0,,0,,,
1921-12-17,1921,12,0,,0,,,
1921-12-16,1921,12,25,,8,,,
1921-12-15,1921,12,0,,0,,,
1921-12-14,1921,12,0,,0,,,
1921-12-13,1921,12,0,,0,,,
1921-12-12,1921,12,0,,0,,,
1921-12-11,1921,12,0,,0,,,
1921-12-10,1921,12,0,,0,,,
1921-12-09,1921,12,0,,0,,,
1921-12-08,1921,12,0,,0,,,
1921-12-07,1921,12,0,,0,,,
1921-12-06,1921,12,0,,0,,,
1921-12-05,1921,12,0,,0,,,
1921-12-04,1921,12,0,,0,,,
1921-12-03,1921,12,0,,0,,,
1921-12-02,1921,12,0,,0,,,
1921-12-01,1921,12,0,,0,,,
1921-11-30,1921,11,0,,0,,,
1921-11-29,1921,11,0,,0,,,
1921-11-28,1921,11,0,,0,,,
1921-11-27,1921,11,0,,0,,,
1921-11-26,1921,11,0,,5,,,
1921-11-25,1921,11,0,,0,,,
1921-11-24,1921,11,0,,0,,,
1921-11-23,1921,11,0,,3,,,
1921-11-22,1921,11,0,,0,,,
1921-11-21,1921,11,0,,8,,,
1921-11-20,1921,11,0,,0,,,
1921-11-19,1921,11,25,,3,,,
1921-11-18,1921,11,0,,0,,,
1921-11-17,1921,11,51,,30,,,
1921-11-16,1921,11,102,,0,,,
1921-11-15,1921,11,0,,0,,,
1921-11-14,1921,11,0,,0,,,
1921-11-13,1921,11,0,,0,,,
1921-11-12,1921,11,0,,0,,,
1921-11-11,1921,11,0,,0,,,
1921-11-10,1921,11,0,,5,,,
1921-11-09,1921,11,0,,0,,,
1921-11-08,1921,11,76,,20,,,
1921-11-07,1921,11,25,,0,,,
1921-11-06,1921,11,0,,0,,,
1921-11-05,1921,11,0,,0,,,
1921-11-04,1921,11,0,,0,,,
1921-11-03,1921,11,0,,0,,,
1921-11-02,1921,11,0,,0,,,
1921-11-01,1921,11,0,,0,,,
1921-10-31,1921,10,0,,0,,,
1921-10-30,1921,10,0,,0,,,
1921-10-29,1921,10,0,,0,,,
1921-10-28,1921,10,0,,0,,,
1921-10-27,1921,10,0,,0,,,
1921-10-26,1921,10,64,,81,,,
1921-10-25,1921,10,284,,117,,,
1921-10-24,1921,10,0,,0,,,
1921-10-23,1921,10,0,,0,,,
1921-10-22,1921,10,0,,0,,,
1921-10-21,1921,10,0,,0,,,
1921-10-20,1921,10,0,,0,,,
1921-10-19,1921,10,0,,0,,,
1921-10-18,1921,10,0,,0,,,
1921-10-17,1921,10,0,,0,,,
1921-10-16,1921,10,0,,0,,,
1921-10-15,1921,10,0,,0,,,
1921-10-14,1921,10,0,,0,,,
1921-10-13,1921,10,0,,0,,,
1921-10-12,1921,10,0,,0,,,
1921-10-11,1921,10,0,,0,,,
1921-10-10,1921,10,0,,0,,,
1921-10-09,1921,10,0,,0,,,
1921-10-08,1921,10,0,,0,,,
1921-10-07,1921,10,0,,0,,,
1921-10-06,1921,10,0,,0,,,
1921-10-05,1921,10,0,,0,,,
1921-10-04,1921,10,0,,0,,,
1921-10-03,1921,10,0,,0,,,
1921-10-02,1921,10,0,,0,,,
1921-10-01,1921,10,0,,0,,,
1921-09-30,1921,9,0,,0,,,
1921-09-29,1921,9,0,,3,,,
1921-09-28,1921,9,0,,0,,,
1921-09-27,1921,9,0,,0,,,
1921-09-26,1921,9,0,,0,,,
1921-09-25,1921,9,0,,0,,,
1921-09-24,1921,9,0,,0,,,
1921-09-23,1921,9,0,,0,,,
1921-09-22,1921,9,0,,0,,,
1921-09-21,1921,9,0,,0,,,
1921-09-20,1921,9,0,,0,,,
1921-09-19,1921,9,0,,51,,,
1921-09-18,1921,9,0,,0,,,
1921-09-17,1921,9,0,,0,,,
1921-09-16,1921,9,0,,3,,,
1921-09-15,1921,9,0,,18,,,
1921-09-14,1921,9,0,,5,,,
1921-09-13,1921,9,0,,0,,,
1921-09-12,1921,9,0,,0,,,
1921-09-11,1921,9,0,,0,,,
1921-09-10,1921,9,0,,0,,,
1921-09-09,1921,9,0,,25,,,
1921-09-08,1921,9,0,,0,,,
1921-09-07,1921,9,89,,0,,,
1921-09-06,1921,9,0,,0,,,
1921-09-05,1921,9,0,,0,,,
1921-09-04,1921,9,0,,0,,,
1921-09-03,1921,9,0,,0,,,
1921-09-02,1921,9,0,,0,,,
1921-09-01,1921,9,0,,0,,,
1921-08-31,1921,8,0,,0,,,
1921-08-30,1921,8,0,,30,,,
1921-08-29,1921,8,0,,25,,,
1921-08-28,1921,8,0,,0,,,
1921-08-27,1921,8,0,,15,,,
1921-08-26,1921,8,0,,0,,,
1921-08-25,1921,8,0,,0,,,
1921-08-24,1921,8,0,,0,,,
1921-08-23,1921,8,0,,0,,,
1921-08-22,1921,8,0,,0,,,
1921-08-21,1921,8,0,,0,,,
1921-08-20,1921,8,0,,0,,,
1921-08-19,1921,8,0,,0,,,
1921-08-18,1921,8,0,,0,,,
1921-08-17,1921,8,0,,0,,,
1921-08-16,1921,8,0,,33,,,
1921-08-15,1921,8,0,,3,,,
1921-08-14,1921,8,132,,20,,,
1921-08-13,1921,8,0,,3,,,
1921-08-12,1921,8,0,,74,,,
1921-08-11,1921,8,0,,13,,,
1921-08-10,1921,8,0,,0,,,
1921-08-09,1921,8,0,,0,,,
1921-08-08,1921,8,0,,0,,,
1921-08-07,1921,8,0,,0,,,
1921-08-06,1921,8,0,,10,,,
1921-08-05,1921,8,0,,0,,,
1921-08-04,1921,8,0,,0,,,
1921-08-03,1921,8,0,,0,,,
1921-08-02,1921,8,0,,0,,,
1921-08-01,1921,8,33,,53,,,
1921-07-31,1921,7,203,,234,,,
1921-07-30,1921,7,0,,53,,,
1921-07-29,1921,7,0,,155,,,
1921-07-28,1921,7,0,,259,,,
1921-07-27,1921,7,0,,0,,,
1921-07-26,1921,7,0,,33,,,
1921-07-25,1921,7,0,,0,,,
1921-07-24,1921,7,114,,0,,,
1921-07-23,1921,7,0,,0,,,
1921-07-22,1921,7,0,,0,,,
1921-07-21,1921,7,0,,0,,,
1921-07-20,1921,7,0,,0,,,
1921-07-19,1921,7,0,,0,,,
1921-07-18,1921,7,0,,0,,,
1921-07-17,1921,7,0,,0,,,
1921-07-16,1921,7,0,,0,,,
1921-07-15,1921,7,0,,5,,,
1921-07-14,1921,7,0,,0,,,
1921-07-13,1921,7,0,,0,,,
1921-07-12,1921,7,0,,0,,,
1921-07-11,1921,7,0,,0,,,
1921-07-10,1921,7,0,,0,,,
1921-07-09,1921,7,0,,0,,,
1921-07-08,1921,7,0,,0,,,
1921-07-07,1921,7,0,,0,,,
1921-07-06,1921,7,0,,0,,,
1921-07-05,1921,7,20,,20,,,
1921-07-04,1921,7,25,,33,,,
1921-07-03,1921,7,0,,10,,,
1921-07-02,1921,7,56,,107,,,
1921-07-01,1921,7,0,,0,,,
1921-06-30,1921,6,0,,0,,,
1921-06-29,1921,6,0,,0,,,
1921-06-28,1921,6,0,,0,,,
1921-06-27,1921,6,38,,0,,,
1921-06-26,1921,6,0,,0,,,
1921-06-25,1921,6,0,,0,,,
1921-06-24,1921,6,0,,0,,,
1921-06-23,1921,6,0,,0,,,
1921-06-22,1921,6,0,,0,,,
1921-06-21,1921,6,0,,0,,,
1921-06-20,1921,6,0,,0,,,
1921-06-19,1921,6,127,,3,,,
1921-06-18,1921,6,25,,0,,,
1921-06-17,1921,6,0,,0,,,
1921-06-16,1921,6,0,,81,,,
1921-06-15,1921,6,305,,10,,,
1921-06-14,1921,6,0,,0,,,
1921-06-13,1921,6,0,,0,,,
1921-06-12,1921,6,0,,0,,,
1921-06-11,1921,6,0,,0,,,
1921-06-10,1921,6,0,,0,,,
1921-06-09,1921,6,0,,0,,,
1921-06-08,1921,6,0,,0,,,
1921-06-07,1921,6,18,,10,,,
1921-06-06,1921,6,0,,0,,,
1921-06-05,1921,6,0,,0,,,
1921-06-04,1921,6,25,,20,,,
1921-06-03,1921,6,127,,58,,,
1921-06-02,1921,6,0,,5,,,
1921-06-01,1921,6,38,,10,,,
1921-05-31,1921,5,165,,58,,,
1921-05-30,1921,5,0,,0,,,
1921-05-29,1921,5,0,,0,,,
1921-05-28,1921,5,0,,5,,,
1921-05-27,1921,5,0,,0,,,
1921-05-26,1921,5,0,,81,,,
1921-05-25,1921,5,0,,79,,,
1921-05-24,1921,5,409,,152,,,
1921-05-23,1921,5,0,,0,,,
1921-05-22,1921,5,0,,0,,,
1921-05-21,1921,5,0,,0,,,
1921-05-20,1921,5,0,,0,,,
1921-05-19,1921,5,41,,109,,,
1921-05-18,1921,5,81,,127,,,
1921-05-17,1921,5,0,,10,,,
1921-05-16,1921,5,0,,0,,,
1921-05-15,1921,5,0,,0,,,
1921-05-14,1921,5,0,,0,,,
1921-05-13,1921,5,0,,0,,,
1921-05-12,1921,5,0,,15,,,
1921-05-11,1921,5,0,,0,,,
1921-05-10,1921,5,0,,5,,,
1921-05-09,1921,5,0,,3,,,
1921-05-08,1921,5,0,,81,,,
1921-05-07,1921,5,46,,13,,,
1921-05-06,1921,5,127,,0,,,
1921-05-05,1921,5,0,,0,,,
1921-05-04,1921,5,0,,0,,,
1921-05-03,1921,5,0,,0,,,
1921-05-02,1921,5,0,,0,,,
1921-05-01,1921,5,0,,0,,,
1921-04-30,1921,4,0,,0,,,
1921-04-29,1921,4,0,,0,,,
1921-04-28,1921,4,97,,3,,,
1921-04-27,1921,4,0,,15,,,
1921-04-26,1921,4,0,,0,,,
1921-04-25,1921,4,0,,41,,,
1921-04-24,1921,4,25,,28,,,
1921-04-23,1921,4,0,,0,,,
1921-04-22,1921,4,0,,0,,,
1921-04-21,1921,4,0,,0,,,
1921-04-20,1921,4,0,,0,,,
1921-04-19,1921,4,0,,0,,,
1921-04-18,1921,4,0,,0,,,
1921-04-17,1921,4,0,,0,,,
1921-04-16,1921,4,0,,0,,,
1921-04-15,1921,4,0,,0,,,
1921-04-14,1921,4,0,,0,,,
1921-04-13,1921,4,0,,0,,,
1921-04-12,1921,4,0,,0,,,
1921-04-11,1921,4,0,,0,,,
1921-04-10,1921,4,0,,0,,,
1921-04-09,1921,4,0,,0,,,
1921-04-08,1921,4,0,,0,,,
1921-04-07,1921,4,0,,0,,,
1921-04-06,1921,4,0,,8,,,
1921-04-05,1921,4,0,,8,,,
1921-04-04,1921,4,0,,0,,,
1921-04-03,1921,4,0,,0,,,
1921-04-02,1921,4,0,,0,,,
1921-04-01,1921,4,0,,0,,,
1921-03-31,1921,3,0,,0,,,
1921-03-30,1921,3,0,,0,,,
1921-03-29,1921,3,0,,0,,,
1921-03-28,1921,3,0,,0,,,
1921-03-27,1921,3,0,,8,,,
1921-03-26,1921,3,0,,5,,,
1921-03-25,1921,3,0,,0,,,
1921-03-24,1921,3,0,,10,,,
1921-03-23,1921,3,0,,0,,,
1921-03-22,1921,3,0,,0,,,
1921-03-21,1921,3,0,,0,,,
1921-03-20,1921,3,5,,0,,,
1921-03-19,1921,3,0,,0,,,
1921-03-18,1921,3,0,,0,,,
1921-03-17,1921,3,0,,0,,,
1921-03-16,1921,3,0,,0,,,
1921-03-15,1921,3,0,,0,,,
1921-03-14,1921,3,0,,0,,,
1921-03-13,1921,3,0,,0,,,
1921-03-12,1921,3,0,,0,,,
1921-03-11,1921,3,0,,0,,,
1921-03-10,1921,3,0,,0,,,
1921-03-09,1921,3,0,,0,,,
1921-03-08,1921,3,0,,0,,,
1921-03-07,1921,3,0,,20,,,
1921-03-06,1921,3,0,,0,,,
1921-03-05,1921,3,0,,0,,,
1921-03-04,1921,3,0,,0,,,
1921-03-03,1921,3,0,,0,,,
1921-03-02,1921,3,0,,0,,,
1921-03-01,1921,3,0,,0,,,
1921-02-28,1921,2,0,,0,,,
1921-02-27,1921,2,0,,0,,,
1921-02-26,1921,2,0,,0,,,
1921-02-25,1921,2,0,,0,,,
1921-02-24,1921,2,0,,0,,,
1921-02-23,1921,2,0,,0,,,
1921-02-22,1921,2,0,,0,,,
1921-02-21,1921,2,0,,0,,,
1921-02-20,1921,2,0,,0,,,
1921-02-19,1921,2,0,,0,,,
1921-02-18,1921,2,0,,0,,,
1921-02-17,1921,2,0,,0,,,
1921-02-16,1921,2,0,,0,,,
1921-02-15,1921,2,0,,0,,,
1921-02-14,1921,2,5,,0,,,
1921-02-13,1921,2,8,,0,,,
1921-02-12,1921,2,13,,0,,,
1921-02-11,1921,2,10,,0,,,
1921-02-10,1921,2,0,,0,,,
1921-02-09,1921,2,0,,0,,,
1921-02-08,1921,2,0,,0,,,
1921-02-07,1921,2,0,,0,,,
1921-02-06,1921,2,140,,15,,,
1921-02-05,1921,2,13,,10,,,
1921-02-04,1921,2,0,,0,,,
1921-02-03,1921,2,23,,0,,,
1921-02-02,1921,2,0,,0,,,
1921-02-01,1921,2,0,,0,,,
1921-01-31,1921,1,0,,0,,,
1921-01-30,1921,1,0,,0,,,
1921-01-29,1921,1,51,,3,,,
1921-01-28,1921,1,23,,0,,,
1921-01-27,1921,1,23,,0,,,
1921-01-26,1921,1,0,,0,,,
1921-01-25,1921,1,229,,8,,,
1921-01-24,1921,1,0,,25,,,
1921-01-23,1921,1,0,,0,,,
1921-01-22,1921,1,0,,0,,,
1921-01-21,1921,1,0,,0,,,
1921-01-20,1921,1,0,,0,,,
1921-01-19,1921,1,0,,0,,,
1921-01-18,1921,1,0,,0,,,
1921-01-17,1921,1,0,,0,,,
1921-01-16,1921,1,0,,0,,,
1921-01-15,1921,1,0,,0,,,
1921-01-14,1921,1,23,,0,,,
1921-01-13,1921,1,0,,0,,,
1921-01-12,1921,1,0,,0,,,
1921-01-11,1921,1,0,,0,,,
1921-01-10,1921,1,25,,0,,,
1921-01-09,1921,1,0,,0,,,
1921-01-08,1921,1,0,,0,,,
1921-01-07,1921,1,0,,0,,,
1921-01-06,1921,1,0,,0,,,
1921-01-05,1921,1,0,,0,,,
1921-01-04,1921,1,0,,0,,,
1921-01-03,1921,1,0,,5,,,
1921-01-02,1921,1,0,,0,,,
1921-01-01,1921,1,0,,3,,,
1920-12-31,1920,12,0,,0,,,
1920-12-30,1920,12,0,,0,,,
1920-12-29,1920,12,51,,0,,,
1920-12-28,1920,12,76,,0,,,
1920-12-27,1920,12,0,,0,,,
1920-12-26,1920,12,0,,0,,,
1920-12-25,1920,12,0,,0,,,
1920-12-24,1920,12,0,,0,,,
1920-12-23,1920,12,0,,0,,,
1920-12-22,1920,12,0,,0,,,
1920-12-21,1920,12,76,,13,,,
1920-12-20,1920,12,51,,10,,,
1920-12-19,1920,12,0,,13,,,
1920-12-18,1920,12,0,,10,,,
1920-12-17,1920,12,0,,0,,,
1920-12-16,1920,12,0,,0,,,
1920-12-15,1920,12,0,,0,,,
1920-12-14,1920,12,0,,0,,,
1920-12-13,1920,12,0,,0,,,
1920-12-12,1920,12,0,,0,,,
1920-12-11,1920,12,0,,0,,,
1920-12-10,1920,12,0,,0,,,
1920-12-09,1920,12,0,,0,,,
1920-12-08,1920,12,0,,0,,,
1920-12-07,1920,12,0,,0,,,
1920-12-06,1920,12,25,,0,,,
1920-12-05,1920,12,0,,0,,,
1920-12-04,1920,12,0,,0,,,
1920-12-03,1920,12,0,,0,,,
1920-12-02,1920,12,0,,0,,,
1920-12-01,1920,12,0,,0,,,
1920-11-30,1920,11,0,,0,,,
1920-11-29,1920,11,0,,0,,,
1920-11-28,1920,11,0,,0,,,
1920-11-27,1920,11,25,,3,,,
1920-11-26,1920,11,0,,0,,,
1920-11-25,1920,11,0,,0,,,
1920-11-24,1920,11,0,,0,,,
1920-11-23,1920,11,0,,0,,,
1920-11-22,1920,11,0,,0,,,
1920-11-21,1920,11,36,,10,,,
1920-11-20,1920,11,3,,0,,,
1920-11-19,1920,11,0,,0,,,
1920-11-18,1920,11,0,,0,,,
1920-11-17,1920,11,0,,0,,,
1920-11-16,1920,11,0,,0,,,
1920-11-15,1920,11,0,,0,,,
1920-11-14,1920,11,0,,0,,,
1920-11-13,1920,11,0,,0,,,
1920-11-12,1920,11,0,,0,,,
1920-11-11,1920,11,0,,0,,,
1920-11-10,1920,11,0,,0,,,
1920-11-09,1920,11,0,,5,,,
1920-11-08,1920,11,0,,0,,,
1920-11-07,1920,11,0,,0,,,
1920-11-06,1920,11,0,,0,,,
1920-11-05,1920,11,0,,0,,,
1920-11-04,1920,11,0,,0,,,
1920-11-03,1920,11,0,,0,,,
1920-11-02,1920,11,0,,0,,,
1920-11-01,1920,11,203,,74,,,
1920-10-31,1920,10,102,,46,,,
1920-10-30,1920,10,0,,0,,,
1920-10-29,1920,10,0,,0,,,
1920-10-28,1920,10,0,,0,,,
1920-10-27,1920,10,0,,0,,,
1920-10-26,1920,10,0,,0,,,
1920-10-25,1920,10,0,,0,,,
1920-10-24,1920,10,0,,0,,,
1920-10-23,1920,10,0,,0,,,
1920-10-22,1920,10,107,,13,,,
1920-10-21,1920,10,0,,114,,,
1920-10-20,1920,10,0,,0,,,
1920-10-19,1920,10,0,,8,,,
1920-10-18,1920,10,0,,0,,,
1920-10-17,1920,10,0,,0,,,
1920-10-16,1920,10,0,,0,,,
1920-10-15,1920,10,0,,0,,,
1920-10-14,1920,10,0,,0,,,
1920-10-13,1920,10,0,,0,,,
1920-10-12,1920,10,0,,43,,,
1920-10-11,1920,10,89,,13,,,
1920-10-10,1920,10,0,,0,,,
1920-10-09,1920,10,0,,0,,,
1920-10-08,1920,10,0,,0,,,
1920-10-07,1920,10,0,,0,,,
1920-10-06,1920,10,0,,0,,,
1920-10-05,1920,10,0,,0,,,
1920-10-04,1920,10,0,,0,,,
1920-10-03,1920,10,0,,0,,,
1920-10-02,1920,10,0,,0,,,
1920-10-01,1920,10,0,,0,,,
1920-09-30,1920,9,0,,0,,,
1920-09-29,1920,9,0,,0,,,
1920-09-28,1920,9,0,,0,,,
1920-09-27,1920,9,0,,0,,,
1920-09-26,1920,9,0,,0,,,
1920-09-25,1920,9,0,,8,,,
1920-09-24,1920,9,0,,8,,,
1920-09-23,1920,9,0,,132,,,
1920-09-22,1920,9,0,,10,,,
1920-09-21,1920,9,0,,0,,,
1920-09-20,1920,9,0,,0,,,
1920-09-19,1920,9,0,,0,,,
1920-09-18,1920,9,0,,0,,,
1920-09-17,1920,9,0,,0,,,
1920-09-16,1920,9,0,,0,,,
1920-09-15,1920,9,0,,0,,,
1920-09-14,1920,9,0,,0,,,
1920-09-13,1920,9,0,,0,,,
1920-09-12,1920,9,0,,0,,,
1920-09-11,1920,9,0,,0,,,
1920-09-10,1920,9,0,,0,,,
1920-09-09,1920,9,0,,0,,,
1920-09-08,1920,9,0,,0,,,
1920-09-07,1920,9,0,,0,,,
1920-09-06,1920,9,0,,0,,,
1920-09-05,1920,9,0,,0,,,
1920-09-04,1920,9,0,,0,,,
1920-09-03,1920,9,0,,0,,,
1920-09-02,1920,9,0,,30,,,
1920-09-01,1920,9,0,,226,,,
1920-08-31,1920,8,0,,64,,,
1920-08-30,1920,8,0,,0,,,
1920-08-29,1920,8,0,,183,,,
1920-08-28,1920,8,0,,25,,,
1920-08-27,1920,8,183,,0,,,
1920-08-26,1920,8,0,,0,,,
1920-08-25,1920,8,0,,0,,,
1920-08-24,1920,8,0,,0,,,
1920-08-23,1920,8,0,,0,,,
1920-08-22,1920,8,0,,0,,,
1920-08-21,1920,8,0,,0,,,
1920-08-20,1920,8,0,,0,,,
1920-08-19,1920,8,0,,0,,,
1920-08-18,1920,8,0,,0,,,
1920-08-17,1920,8,0,,0,,,
1920-08-16,1920,8,0,,0,,,
1920-08-15,1920,8,0,,0,,,
1920-08-14,1920,8,0,,0,,,
1920-08-13,1920,8,0,,0,,,
1920-08-12,1920,8,0,,0,,,
1920-08-11,1920,8,0,,0,,,
1920-08-10,1920,8,0,,5,,,
1920-08-09,1920,8,0,,13,,,
1920-08-08,1920,8,18,,0,,,
1920-08-07,1920,8,0,,0,,,
1920-08-06,1920,8,0,,33,,,
1920-08-05,1920,8,102,,0,,,
1920-08-04,1920,8,0,,46,,,
1920-08-03,1920,8,0,,107,,,
1920-08-02,1920,8,0,,0,,,
1920-08-01,1920,8,25,,0,,,
1920-07-31,1920,7,0,,0,,,
1920-07-30,1920,7,0,,3,,,
1920-07-29,1920,7,0,,0,,,
1920-07-28,1920,7,0,,0,,,
1920-07-27,1920,7,0,,0,,,
1920-07-26,1920,7,0,,3,,,
1920-07-25,1920,7,0,,97,,,
1920-07-24,1920,7,84,,3,,,
1920-07-23,1920,7,0,,0,,,
1920-07-22,1920,7,0,,0,,,
1920-07-21,1920,7,0,,0,,,
1920-07-20,1920,7,0,,0,,,
1920-07-19,1920,7,0,,0,,,
1920-07-18,1920,7,0,,0,,,
1920-07-17,1920,7,0,,0,,,
1920-07-16,1920,7,0,,0,,,
1920-07-15,1920,7,0,,0,,,
1920-07-14,1920,7,0,,0,,,
1920-07-13,1920,7,0,,0,,,
1920-07-12,1920,7,0,,0,,,
1920-07-11,1920,7,0,,0,,,
1920-07-10,1920,7,0,,0,,,
1920-07-09,1920,7,0,,0,,,
1920-07-08,1920,7,0,,0,,,
1920-07-07,1920,7,0,,20,,,
1920-07-06,1920,7,25,,10,,,
1920-07-05,1920,7,292,,30,,,
1920-07-04,1920,7,0,,5,,,
1920-07-03,1920,7,0,,0,,,
1920-07-02,1920,7,0,,0,,,
1920-07-01,1920,7,0,,0,,,
1920-06-30,1920,6,0,,3,,,
1920-06-29,1920,6,0,,8,,,
1920-06-28,1920,6,0,,0,,,
1920-06-27,1920,6,0,,3,,,
1920-06-26,1920,6,0,,3,,,
1920-06-25,1920,6,0,,234,,,
1920-06-24,1920,6,140,,157,,,
1920-06-23,1920,6,0,,0,,,
1920-06-22,1920,6,0,,0,,,
1920-06-21,1920,6,0,,0,,,
1920-06-20,1920,6,0,,25,,,
1920-06-19,1920,6,102,,89,,,
1920-06-18,1920,6,356,,53,,,
1920-06-17,1920,6,470,,25,,,
1920-06-16,1920,6,0,,0,,,
1920-06-15,1920,6,0,,0,,,
1920-06-14,1920,6,0,,51,,,
1920-06-13,1920,6,0,,0,,,
1920-06-12,1920,6,0,,0,,,
1920-06-11,1920,6,0,,0,,,
1920-06-10,1920,6,0,,180,,,
1920-06-09,1920,6,0,,0,,,
1920-06-08,1920,6,0,,0,,,
1920-06-07,1920,6,0,,0,,,
1920-06-06,1920,6,0,,0,,,
1920-06-05,1920,6,0,,104,,,
1920-06-04,1920,6,0,,3,,,
1920-06-03,1920,6,0,,38,,,
1920-06-02,1920,6,0,,0,,,
1920-06-01,1920,6,38,,46,,,
1920-05-31,1920,5,76,,53,,,
1920-05-30,1920,5,178,,48,,,
1920-05-29,1920,5,,,3,,,
1920-05-28,1920,5,,,0,,,
1920-05-27,1920,5,,,0,,,
1920-05-26,1920,5,,,15,,,
1920-05-25,1920,5,,,64,,,
1920-05-24,1920,5,,,0,,,
1920-05-23,1920,5,,,0,,,
1920-05-22,1920,5,,,61,,,
1920-05-21,1920,5,38,,0,,,
1920-05-20,1920,5,,,0,,,
1920-05-19,1920,5,,,0,,,
1920-05-18,1920,5,,,0,,,
1920-05-17,1920,5,,,0,,,
1920-05-16,1920,5,,,0,,,
1920-05-15,1920,5,,,23,,,
1920-05-14,1920,5,,,0,,,
1920-05-13,1920,5,,,0,,,
1920-05-12,1920,5,254,,295,,,
1920-05-11,1920,5,762,,272,,,
1920-05-10,1920,5,,,13,,,
1920-05-09,1920,5,,,0,,,
1920-05-08,1920,5,,,0,,,
1920-05-07,1920,5,203,,38,,,
1920-05-06,1920,5,76,,478,,,
1920-05-05,1920,5,,,38,,,
1920-05-04,1920,5,,,0,,,
1920-05-03,1920,5,,,5,,,
1920-05-02,1920,5,,,0,,,
1920-05-01,1920,5,,,0,,,
1920-04-30,1920,4,0,,3,,,
1920-04-29,1920,4,0,,61,,,
1920-04-28,1920,4,0,,18,,,
1920-04-27,1920,4,0,,0,,,
1920-04-26,1920,4,0,,,,,
1920-04-25,1920,4,0,,0,,,
1920-04-24,1920,4,0,,5,,,
1920-04-23,1920,4,0,,0,,,
1920-04-22,1920,4,,,0,,,
1920-04-21,1920,4,,,3,,,
1920-04-20,1920,4,,,5,,,
1920-04-19,1920,4,,,318,,,
1920-04-18,1920,4,,,137,,,
1920-04-17,1920,4,,,30,,,
1920-04-16,1920,4,0,,23,,,
1920-04-15,1920,4,0,,5,,,
1920-04-14,1920,4,0,,3,,,
1920-04-13,1920,4,0,,0,,,
1920-04-12,1920,4,0,,0,,,
1920-04-11,1920,4,0,,0,,,
1920-04-10,1920,4,0,,81,,,
1920-04-09,1920,4,0,,20,,,
1920-04-08,1920,4,0,,0,,,
1920-04-07,1920,4,0,,0,,,
1920-04-06,1920,4,0,,0,,,
1920-04-05,1920,4,0,,0,,,
1920-04-04,1920,4,0,,0,,,
1920-04-03,1920,4,0,,0,,,
1920-04-02,1920,4,0,,0,,,
1920-04-01,1920,4,51,,0,,,
1920-03-31,1920,3,,,0,,,
1920-03-30,1920,3,,,0,,,
1920-03-29,1920,3,,,0,,,
1920-03-28,1920,3,,,8,,,
1920-03-27,1920,3,,,10,,,
1920-03-26,1920,3,,,0,,,
1920-03-25,1920,3,,,0,,,
1920-03-24,1920,3,,,0,,,
1920-03-23,1920,3,,,0,,,
1920-03-22,1920,3,,,0,,,
1920-03-21,1920,3,,,0,,,
1920-03-20,1920,3,,,0,,,
1920-03-19,1920,3,,,0,,,
1920-03-18,1920,3,102,,71,,,
1920-03-17,1920,3,,,0,,,
1920-03-16,1920,3,,,0,,,
1920-03-15,1920,3,,,8,,,
1920-03-14,1920,3,,,0,,,
1920-03-13,1920,3,,,0,,,
1920-03-12,1920,3,,,0,,,
1920-03-11,1920,3,25,,10,,,
1920-03-10,1920,3,,,0,,,
1920-03-09,1920,3,,,0,,,
1920-03-08,1920,3,,,0,,,
1920-03-07,1920,3,,,0,,,
1920-03-06,1920,3,,,0,,,
1920-03-05,1920,3,,,0,,,
1920-03-04,1920,3,,,0,,,
1920-03-03,1920,3,0,,36,,,
1920-03-02,1920,3,0,,5,,,
1920-03-01,1920,3,,,0,,,
1920-02-29,1920,2,0,,0,,,
1920-02-28,1920,2,0,,0,,,
1920-02-27,1920,2,0,,0,,,
1920-02-26,1920,2,0,,0,,,
1920-02-25,1920,2,25,,0,,,
1920-02-24,1920,2,0,,0,,,
1920-02-23,1920,2,0,,0,,,
1920-02-22,1920,2,0,,0,,,
1920-02-21,1920,2,0,,0,,,
1920-02-20,1920,2,152,,122,,,
1920-02-19,1920,2,0,,0,,,
