sta,date,prcp,spi_1mo,spi_2mo,spi_3mo,spi_4mo,spi_6mo,spi_9mo,spi_12mo,spi_24mo
COT,1956-10-15,0,-1.82787997146209,-1.04127860624136,0.174803759367594,0.543291089042879,-0.356566484512629,-0.7483455572243,-0.522376250158305,-0.838539962219805
COT,1956-11-15,366,1.64083241742014,-0.0389621794277208,-0.277560737078523,0.55517615417582,-0.0740902429809449,-0.306371048333048,-0.2047389521577,-0.659335479503284
COT,1956-12-15,112,0.381185126308853,1.40678878104232,0.0321533833899377,-0.201472225236604,0.856790396503944,-0.168042017676022,-0.432036324681703,-0.594046707085531
COT,1957-01-15,72,-0.0315189099016242,0.0515312859082738,1.16278475175167,-0.0384327600506632,0.498152582992815,-0.0904738354992691,-0.399491354992364,-0.598476837487162
COT,1957-02-15,101,0.0664891958848369,-0.118747362540083,0.0129852685901542,0.869826585271385,-0.386061457884101,-0.148065760067911,-0.364805322649841,-0.595035256806047
COT,1957-03-15,112,-0.687669908791103,-0.661746765576338,-0.702978330965532,-0.59832542000612,-0.586348736854858,0.526636510383864,-0.376360081756239,-0.542124592570003
COT,1957-04-15,712,0.96274281297608,0.497297452914936,0.366956761606401,0.251351128877618,0.81014778021492,0.551944808591395,-0.0358837971236223,-0.213501937658881
COT,1957-05-15,1308,1.22377486280184,1.56729140498505,1.3790654173435,1.29780909935003,1.25393556525476,0.705836679119284,0.594379063564843,0.283364720455357
COT,1957-06-15,1382,1.14419617402436,1.47843324153606,1.6254279616678,1.55720638777563,1.51247104991833,1.354340708784,1.61563523001388,0.871935164944926
COT,1957-07-15,414,-0.00446082726452051,0.862791523474653,1.28681118267062,1.48571072446392,1.36771507826672,1.49643855853568,1.25593377509309,0.882054861731744
COT,1957-08-15,847,1.46869084376229,0.863142444076132,1.31719369215013,1.63429433661899,1.78584374082627,1.68069065263233,1.32686803023649,1.08770762186438
COT,1957-09-15,252,0.163062703162398,1.00668690041799,0.671682458883642,1.29375108423168,1.67312180966467,1.57793053683201,1.39513003518821,0.703910015663463
COT,1957-10-15,456,0.716421718691518,0.416533022579056,1.01201080340409,0.788063549760456,1.59630305949349,1.60421861046175,1.74461538079736,1.00395036316533
COT,1957-11-15,69,-0.295109962080212,0.477533163835311,0.212855721543917,0.910622109373336,1.29526601105167,1.59868519240945,1.54081936331551,0.974985147098154
COT,1957-12-15,0,-1.82787997146209,-1.29397649264246,0.180973615356581,0.00996946363378962,0.530646562073233,1.57238124614215,1.44529826315211,0.801617375031639
COT,1958-01-15,96,0.246968249174946,-0.825558203597388,-1.02313547625866,0.177854956842672,0.727396623719187,1.40586961845,1.43367485231372,0.787794489022302
COT,1958-02-15,138,0.389047627782995,0.277958463151939,-0.304559972490304,-0.624401419067674,-0.0343793465241598,1.11126923731607,1.48263998712211,0.838653096678536
COT,1958-03-15,203,-0.0147599503437014,0.0468758461306797,0.000594903395456058,-0.401512498874161,-0.0149161884323665,0.402556040774077,1.48595234039545,0.862759606090758
COT,1958-04-15,650,0.791234379733887,0.584309695207065,0.553013103729115,0.483628389040117,0.136628018939446,0.826073675027179,1.51216310107444,1.03456988571003
COT,1958-05-15,438,-0.57599588691651,-0.104226703732373,-0.240979243912062,-0.229265060076917,-0.467066338328274,-0.323263817795852,0.801705923973952,0.898065088703132
COT,1958-06-15,1188,0.862838951497652,0.250979650902942,0.494329666219655,0.462461356816242,0.419650726879923,0.346226175944682,0.545992673624153,1.38495120335448
COT,1958-07-15,921,1.14821003609603,1.24529892214141,0.695201462283083,0.870129522578529,0.848840537627614,0.637363297089756,0.978120810181785,1.46887826025406
COT,1958-08-15,344,-0.0214396723867572,0.870719815969365,1.09870024004769,0.592602014689507,0.759846854240337,0.61776570307872,0.555550737338864,1.24280350877766
COT,1958-09-15,53,-0.913697357223817,-0.761990801821915,0.302664796640447,0.803098002599496,0.546249201297578,0.532197140506223,0.473244142052713,1.23476355736892
COT,1958-10-15,25,-1.20200124671645,-2.01164887303185,-1.35342474681893,-0.210273204000696,-0.0101216693163727,0.223121970402061,0.0183625859695486,1.28576860218833
COT,1958-11-15,25,-1.04003968755707,-2.29790027305106,-2.15455408820589,-1.68963809646756,0.222998909248334,0.0896680854887205,-0.0132516870460955,1.07897418591713
COT,1958-12-15,92,0.181365753894238,-0.708186806960691,-2.22791008333673,-2.27475854863533,-0.400918893475231,0.0986524471598257,0.0777028169330799,1.09219001704333
COT,1959-01-15,135,0.615849677423641,0.36956455070001,-0.342203854794034,-1.45814828679868,-1.5227370125326,-0.105258596043747,0.130150788711998,1.11237479093573
COT,1959-02-15,236,1.03334129251746,0.94904565558139,0.803268770930639,0.278742129470634,-1.2506515426539,0.365637811782183,0.205512704826745,1.18933268903468
COT,1959-03-15,86,-0.949328045856362,-0.0440763414204741,0.0805586115619017,0.067365267335687,-1.17986684552057,-0.464243032524357,0.0788240351292257,1.13657267699595
COT,1959-04-15,285,-0.49230642800495,-1.16818830453027,-0.637065693901614,-0.464212357963214,-0.697373901868284,-1.7663558831041,-0.394958542961228,0.817850417075101
COT,1959-05-15,1109,0.907250340355691,0.517955051003503,0.164095637691688,0.351683261375319,0.367082755578098,-0.721908335811489,0.279289089270777,0.713175079147944
COT,1959-06-15,761,0.114980813308629,0.568828885306385,0.348692584098511,0.150808582053366,0.289716729423938,-0.265506938410315,-0.128644373384139,0.314023206183474
COT,1959-07-15,178,-1.01790226675364,-0.519082968256987,0.0974135798383016,-0.124099584490424,-0.214777102005495,-0.296957020896592,-0.910189033732225,0.144456235440298
COT,1959-08-15,21,-2.33374300740738,-2.19616228745339,-1.24923050703294,-0.392353418440916,-0.882480325444535,-0.65847536149566,-1.32967554386872,-0.454987693985614
COT,1959-09-15,823,1.46261880915835,0.503695568342123,-0.325495517681777,-0.290001652337924,0.0999178315488325,0.0823241997383617,-0.377981887636887,-0.0344487462304311
COT,1959-10-15,28,-1.16478300106209,0.686309749085579,-0.111616170193112,-0.796552854359892,-0.0674386314953549,-0.289886254461254,-0.394066567765848,-0.398451153502357
COT,1959-11-15,279,1.24077800659984,-0.271717623557068,0.918598880747963,0.159888521694342,-0.486383747460179,-0.247263884440193,-0.0695912891672043,-0.227973850362645
