date,name,sta_id,year,month,prcp
2009-12-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,12,0
2009-12-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,12,8
2009-12-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,12,0
2009-12-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,12,0
2009-12-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,12,10
2009-12-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,12,10
2009-12-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,12,0
2009-12-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,12,0
2009-11-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,38
2009-11-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-11-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,11,0
2009-10-31,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,28
2009-10-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,142
2009-10-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,97
2009-10-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,38
2009-10-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,234
2009-10-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,5
2009-10-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,36
2009-10-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,3
2009-10-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,8
2009-10-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,5
2009-10-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,43
2009-10-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,122
2009-10-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,216
2009-10-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,0
2009-10-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,10,13
2009-09-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,13
2009-09-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,3
2009-09-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,36
2009-09-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,28
2009-09-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-09-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,9,0
2009-08-31,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,41
2009-08-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,10
2009-08-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,112
2009-08-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,10
2009-08-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,8
2009-08-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,58
2009-08-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,18
2009-08-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,23
2009-08-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,3
2009-08-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,5
2009-08-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,13
2009-08-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-08-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,8,0
2009-07-31,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,23
2009-07-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,30
2009-07-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,5
2009-07-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,5
2009-07-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,185
2009-07-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,25
2009-07-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,28
2009-07-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,8
2009-07-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,58
2009-07-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,3
2009-07-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,203
2009-07-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,157
2009-07-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-07-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,7,0
2009-06-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,53
2009-06-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,127
2009-06-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,30
2009-06-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,30
2009-06-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,3
2009-06-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,3
2009-06-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,33
2009-06-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,23
2009-06-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,25
2009-06-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,18
2009-06-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,53
2009-06-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,5
2009-06-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,74
2009-06-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,53
2009-06-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,10
2009-06-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-06-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,6,0
2009-05-31,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,13
2009-05-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,3
2009-05-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,3
2009-05-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,36
2009-05-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,15
2009-05-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,10
2009-05-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-05-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,5,0
2009-04-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,5
2009-04-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,30
2009-04-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,91
2009-04-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,36
2009-04-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,23
2009-04-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,18
2009-04-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,53
2009-04-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,41
2009-04-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,10
2009-04-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,13
2009-04-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,53
2009-04-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,119
2009-04-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,36
2009-04-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-04-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,4,0
2009-03-31,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,112
2009-03-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,262
2009-03-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,41
2009-03-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-03-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,3,0
2009-02-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,28
2009-02-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,25
2009-02-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,23
2009-02-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,13
2009-02-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,170
2009-02-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,38
2009-02-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-02-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,2,0
2009-01-31,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-30,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-29,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-28,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-27,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,15
2009-01-26,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,28
2009-01-25,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,18
2009-01-24,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,23
2009-01-23,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-22,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-21,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-20,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-19,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-18,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-17,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-16,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,3
2009-01-15,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-14,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,3
2009-01-13,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-12,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-11,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-10,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-09,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-08,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,8
2009-01-07,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-06,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-05,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-04,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-03,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-02,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2009-01-01,"COTTONWOOD 2 E, SD US",USC00391972,2009,1,0
2008-12-31,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-30,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-29,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-28,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-27,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-26,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-25,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-24,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-23,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,23
2008-12-22,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-21,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-20,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-19,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-18,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-17,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-16,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-15,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-14,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,61
2008-12-13,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-12,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,20
2008-12-11,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,8
2008-12-10,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-09,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,51
2008-12-08,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
2008-12-07,"COTTONWOOD 2 E, SD US",USC00391972,2008,12,0
